DesignName,ParticipantID,TrialID,Block1,Block2,Block,Size,Repeat,NbAngle
GestureMultiAngle,44,2098,5,2,5,2,1,1
GestureMultiAngle,44,2099,5,3,5,3,1,2
GestureMultiAngle,44,2100,5,4,5,3,1,1
GestureMultiAngle,44,2101,5,5,5,4,1,1
GestureMultiAngle,44,2102,5,6,5,4,1,2
GestureMultiAngle,44,2103,5,7,5,1,1,1
GestureMultiAngle,44,2104,5,8,5,2,1,2
GestureMultiAngle,44,2105,6,1,6,1,1,2
GestureMultiAngle,44,2106,6,2,6,2,1,1
GestureMultiAngle,44,2107,6,3,6,3,1,2
GestureMultiAngle,44,2108,6,4,6,3,1,1
GestureMultiAngle,44,2109,6,5,6,4,1,1
GestureMultiAngle,44,2110,6,6,6,4,1,2
GestureMultiAngle,44,2111,6,7,6,1,1,1
GestureMultiAngle,44,2112,6,8,6,2,1,2
GestureMultiAngle,45,2113,1,1,1,2,1,1
GestureMultiAngle,45,2114,1,2,1,2,1,2
GestureMultiAngle,45,2115,1,3,1,4,1,1
GestureMultiAngle,45,2116,1,4,1,3,1,2
GestureMultiAngle,45,2117,1,5,1,4,1,2
GestureMultiAngle,45,2118,1,6,1,1,1,1
GestureMultiAngle,45,2119,1,7,1,1,1,2
GestureMultiAngle,45,2120,1,8,1,3,1,1
GestureMultiAngle,45,2121,2,1,2,2,1,1
GestureMultiAngle,45,2122,2,2,2,2,1,2
GestureMultiAngle,45,2123,2,3,2,4,1,1
GestureMultiAngle,45,2124,2,4,2,3,1,2
GestureMultiAngle,45,2125,2,5,2,4,1,2
GestureMultiAngle,45,2126,2,6,2,1,1,1
GestureMultiAngle,45,2127,2,7,2,1,1,2
GestureMultiAngle,45,2128,2,8,2,3,1,1
GestureMultiAngle,45,2129,3,1,3,2,1,1
GestureMultiAngle,45,2130,3,2,3,2,1,2
GestureMultiAngle,45,2131,3,3,3,4,1,1
GestureMultiAngle,45,2132,3,4,3,3,1,2
GestureMultiAngle,45,2133,3,5,3,4,1,2
GestureMultiAngle,45,2134,3,6,3,1,1,1
GestureMultiAngle,45,2135,3,7,3,1,1,2
GestureMultiAngle,45,2136,3,8,3,3,1,1
GestureMultiAngle,45,2137,4,1,4,2,1,1
GestureMultiAngle,45,2138,4,2,4,2,1,2
GestureMultiAngle,45,2139,4,3,4,4,1,1
GestureMultiAngle,45,2140,4,4,4,3,1,2
GestureMultiAngle,45,2141,4,5,4,4,1,2
GestureMultiAngle,45,2142,4,6,4,1,1,1
GestureMultiAngle,45,2143,4,7,4,1,1,2
GestureMultiAngle,45,2144,4,8,4,3,1,1
GestureMultiAngle,45,2145,5,1,5,2,1,1
GestureMultiAngle,45,2146,5,2,5,2,1,2
GestureMultiAngle,45,2147,5,3,5,4,1,1
GestureMultiAngle,45,2148,5,4,5,3,1,2
GestureMultiAngle,45,2149,5,5,5,4,1,2
GestureMultiAngle,45,2150,5,6,5,1,1,1
GestureMultiAngle,45,2151,5,7,5,1,1,2
GestureMultiAngle,45,2152,5,8,5,3,1,1
GestureMultiAngle,45,2153,6,1,6,2,1,1
GestureMultiAngle,45,2154,6,2,6,2,1,2
GestureMultiAngle,45,2155,6,3,6,4,1,1
GestureMultiAngle,45,2156,6,4,6,3,1,2
GestureMultiAngle,45,2157,6,5,6,4,1,2
GestureMultiAngle,45,2158,6,6,6,1,1,1
GestureMultiAngle,45,2159,6,7,6,1,1,2
GestureMultiAngle,45,2160,6,8,6,3,1,1
GestureMultiAngle,46,2161,1,1,1,2,1,2
GestureMultiAngle,46,2162,1,2,1,3,1,1
GestureMultiAngle,46,2163,1,3,1,4,1,2
GestureMultiAngle,46,2164,1,4,1,4,1,1
GestureMultiAngle,46,2165,1,5,1,1,1,1
GestureMultiAngle,46,2166,1,6,1,1,1,2
GestureMultiAngle,46,2167,1,7,1,2,1,1
GestureMultiAngle,46,2168,1,8,1,3,1,2
GestureMultiAngle,46,2169,2,1,2,2,1,2
GestureMultiAngle,46,2170,2,2,2,3,1,1
GestureMultiAngle,46,2171,2,3,2,4,1,2
GestureMultiAngle,46,2172,2,4,2,4,1,1
GestureMultiAngle,46,2173,2,5,2,1,1,1
GestureMultiAngle,46,2174,2,6,2,1,1,2
GestureMultiAngle,46,2175,2,7,2,2,1,1
GestureMultiAngle,46,2176,2,8,2,3,1,2
GestureMultiAngle,46,2177,3,1,3,2,1,2
GestureMultiAngle,46,2178,3,2,3,3,1,1
GestureMultiAngle,46,2179,3,3,3,4,1,2
GestureMultiAngle,46,2180,3,4,3,4,1,1
GestureMultiAngle,46,2181,3,5,3,1,1,1
GestureMultiAngle,46,2182,3,6,3,1,1,2
GestureMultiAngle,46,2183,3,7,3,2,1,1
GestureMultiAngle,46,2184,3,8,3,3,1,2
GestureMultiAngle,46,2185,4,1,4,2,1,2
GestureMultiAngle,46,2186,4,2,4,3,1,1
GestureMultiAngle,46,2187,4,3,4,4,1,2
GestureMultiAngle,46,2188,4,4,4,4,1,1
GestureMultiAngle,46,2189,4,5,4,1,1,1
GestureMultiAngle,46,2190,4,6,4,1,1,2
GestureMultiAngle,46,2191,4,7,4,2,1,1
GestureMultiAngle,46,2192,4,8,4,3,1,2
GestureMultiAngle,46,2193,5,1,5,2,1,2
GestureMultiAngle,46,2194,5,2,5,3,1,1
GestureMultiAngle,46,2195,5,3,5,4,1,2
GestureMultiAngle,46,2196,5,4,5,4,1,1
GestureMultiAngle,46,2197,5,5,5,1,1,1
GestureMultiAngle,46,2198,5,6,5,1,1,2
GestureMultiAngle,46,2199,5,7,5,2,1,1
GestureMultiAngle,46,2200,5,8,5,3,1,2
GestureMultiAngle,46,2201,6,1,6,2,1,2
GestureMultiAngle,46,2202,6,2,6,3,1,1
GestureMultiAngle,46,2203,6,3,6,4,1,2
GestureMultiAngle,46,2204,6,4,6,4,1,1
GestureMultiAngle,46,2205,6,5,6,1,1,1
GestureMultiAngle,46,2206,6,6,6,1,1,2
GestureMultiAngle,46,2207,6,7,6,2,1,1
GestureMultiAngle,46,2208,6,8,6,3,1,2
GestureMultiAngle,47,2209,1,1,1,3,1,1
GestureMultiAngle,47,2210,1,2,1,3,1,2
GestureMultiAngle,47,2211,1,3,1,1,1,1
GestureMultiAngle,47,2212,1,4,1,4,1,2
GestureMultiAngle,47,2213,1,5,1,1,1,2
GestureMultiAngle,47,2214,1,6,1,2,1,1
GestureMultiAngle,47,2215,1,7,1,2,1,2
GestureMultiAngle,47,2216,1,8,1,4,1,1
GestureMultiAngle,47,2217,2,1,2,3,1,1
GestureMultiAngle,47,2218,2,2,2,3,1,2
GestureMultiAngle,47,2219,2,3,2,1,1,1
GestureMultiAngle,47,2220,2,4,2,4,1,2
GestureMultiAngle,47,2221,2,5,2,1,1,2
GestureMultiAngle,47,2222,2,6,2,2,1,1
GestureMultiAngle,47,2223,2,7,2,2,1,2
GestureMultiAngle,47,2224,2,8,2,4,1,1
GestureMultiAngle,47,2225,3,1,3,3,1,1
GestureMultiAngle,47,2226,3,2,3,3,1,2
GestureMultiAngle,47,2227,3,3,3,1,1,1
GestureMultiAngle,47,2228,3,4,3,4,1,2
GestureMultiAngle,47,2229,3,5,3,1,1,2
GestureMultiAngle,47,2230,3,6,3,2,1,1
GestureMultiAngle,47,2231,3,7,3,2,1,2
GestureMultiAngle,47,2232,3,8,3,4,1,1
GestureMultiAngle,47,2233,4,1,4,3,1,1
GestureMultiAngle,47,2234,4,2,4,3,1,2
GestureMultiAngle,47,2235,4,3,4,1,1,1
GestureMultiAngle,47,2236,4,4,4,4,1,2
GestureMultiAngle,47,2237,4,5,4,1,1,2
GestureMultiAngle,47,2238,4,6,4,2,1,1
GestureMultiAngle,47,2239,4,7,4,2,1,2
GestureMultiAngle,47,2240,4,8,4,4,1,1
GestureMultiAngle,47,2241,5,1,5,3,1,1
GestureMultiAngle,47,2242,5,2,5,3,1,2
GestureMultiAngle,47,2243,5,3,5,1,1,1
GestureMultiAngle,47,2244,5,4,5,4,1,2
GestureMultiAngle,47,2245,5,5,5,1,1,2
GestureMultiAngle,47,2246,5,6,5,2,1,1
GestureMultiAngle,47,2247,5,7,5,2,1,2
GestureMultiAngle,47,2248,5,8,5,4,1,1
GestureMultiAngle,47,2249,6,1,6,3,1,1
GestureMultiAngle,47,2250,6,2,6,3,1,2
GestureMultiAngle,47,2251,6,3,6,1,1,1
GestureMultiAngle,47,2252,6,4,6,4,1,2
GestureMultiAngle,47,2253,6,5,6,1,1,2
GestureMultiAngle,47,2254,6,6,6,2,1,1
GestureMultiAngle,47,2255,6,7,6,2,1,2
GestureMultiAngle,47,2256,6,8,6,4,1,1
GestureMultiAngle,48,2257,1,1,1,3,1,2
GestureMultiAngle,48,2258,1,2,1,4,1,1
GestureMultiAngle,48,2259,1,3,1,1,1,2
GestureMultiAngle,48,2260,1,4,1,1,1,1
GestureMultiAngle,48,2261,1,5,1,2,1,1
GestureMultiAngle,48,2262,1,6,1,2,1,2
GestureMultiAngle,48,2263,1,7,1,3,1,1
GestureMultiAngle,48,2264,1,8,1,4,1,2
GestureMultiAngle,48,2265,2,1,2,3,1,2
GestureMultiAngle,48,2266,2,2,2,4,1,1
GestureMultiAngle,48,2267,2,3,2,1,1,2
GestureMultiAngle,48,2268,2,4,2,1,1,1
GestureMultiAngle,48,2269,2,5,2,2,1,1
GestureMultiAngle,48,2270,2,6,2,2,1,2
GestureMultiAngle,48,2271,2,7,2,3,1,1
GestureMultiAngle,48,2272,2,8,2,4,1,2
GestureMultiAngle,48,2273,3,1,3,3,1,2
GestureMultiAngle,48,2274,3,2,3,4,1,1
GestureMultiAngle,48,2275,3,3,3,1,1,2
GestureMultiAngle,48,2276,3,4,3,1,1,1
GestureMultiAngle,48,2277,3,5,3,2,1,1
GestureMultiAngle,48,2278,3,6,3,2,1,2
GestureMultiAngle,48,2279,3,7,3,3,1,1
GestureMultiAngle,48,2280,3,8,3,4,1,2
GestureMultiAngle,48,2281,4,1,4,3,1,2
GestureMultiAngle,48,2282,4,2,4,4,1,1
GestureMultiAngle,48,2283,4,3,4,1,1,2
GestureMultiAngle,48,2284,4,4,4,1,1,1
GestureMultiAngle,48,2285,4,5,4,2,1,1
GestureMultiAngle,48,2286,4,6,4,2,1,2
GestureMultiAngle,48,2287,4,7,4,3,1,1
GestureMultiAngle,48,2288,4,8,4,4,1,2
GestureMultiAngle,48,2289,5,1,5,3,1,2
GestureMultiAngle,48,2290,5,2,5,4,1,1
GestureMultiAngle,48,2291,5,3,5,1,1,2
GestureMultiAngle,48,2292,5,4,5,1,1,1
GestureMultiAngle,48,2293,5,5,5,2,1,1
GestureMultiAngle,48,2294,5,6,5,2,1,2
GestureMultiAngle,48,2295,5,7,5,3,1,1
GestureMultiAngle,48,2296,5,8,5,4,1,2
GestureMultiAngle,48,2297,6,1,6,3,1,2
GestureMultiAngle,48,2298,6,2,6,4,1,1
GestureMultiAngle,48,2299,6,3,6,1,1,2
GestureMultiAngle,48,2300,6,4,6,1,1,1
GestureMultiAngle,48,2301,6,5,6,2,1,1
GestureMultiAngle,48,2302,6,6,6,2,1,2
GestureMultiAngle,48,2303,6,7,6,3,1,1
GestureMultiAngle,48,2304,6,8,6,4,1,2
GestureMultiAngle,49,2305,1,1,1,4,1,1
GestureMultiAngle,49,2306,1,2,1,4,1,2
GestureMultiAngle,49,2307,1,3,1,2,1,1
GestureMultiAngle,49,2308,1,4,1,1,1,2
GestureMultiAngle,49,2309,1,5,1,2,1,2
GestureMultiAngle,49,2310,1,6,1,3,1,1
GestureMultiAngle,49,2311,1,7,1,3,1,2
GestureMultiAngle,49,2312,1,8,1,1,1,1
GestureMultiAngle,49,2313,2,1,2,4,1,1
GestureMultiAngle,49,2314,2,2,2,4,1,2
GestureMultiAngle,49,2315,2,3,2,2,1,1
GestureMultiAngle,49,2316,2,4,2,1,1,2
GestureMultiAngle,49,2317,2,5,2,2,1,2
GestureMultiAngle,49,2318,2,6,2,3,1,1
GestureMultiAngle,49,2319,2,7,2,3,1,2
GestureMultiAngle,49,2320,2,8,2,1,1,1
GestureMultiAngle,49,2321,3,1,3,4,1,1
GestureMultiAngle,49,2322,3,2,3,4,1,2
GestureMultiAngle,49,2323,3,3,3,2,1,1
GestureMultiAngle,49,2324,3,4,3,1,1,2
GestureMultiAngle,49,2325,3,5,3,2,1,2
GestureMultiAngle,49,2326,3,6,3,3,1,1
GestureMultiAngle,49,2327,3,7,3,3,1,2
GestureMultiAngle,49,2328,3,8,3,1,1,1
GestureMultiAngle,49,2329,4,1,4,4,1,1
GestureMultiAngle,49,2330,4,2,4,4,1,2
GestureMultiAngle,49,2331,4,3,4,2,1,1
GestureMultiAngle,49,2332,4,4,4,1,1,2
GestureMultiAngle,49,2333,4,5,4,2,1,2
GestureMultiAngle,49,2334,4,6,4,3,1,1
GestureMultiAngle,49,2335,4,7,4,3,1,2
GestureMultiAngle,49,2336,4,8,4,1,1,1
GestureMultiAngle,49,2337,5,1,5,4,1,1
GestureMultiAngle,49,2338,5,2,5,4,1,2
GestureMultiAngle,49,2339,5,3,5,2,1,1
GestureMultiAngle,49,2340,5,4,5,1,1,2
GestureMultiAngle,49,2341,5,5,5,2,1,2
GestureMultiAngle,49,2342,5,6,5,3,1,1
GestureMultiAngle,49,2343,5,7,5,3,1,2
GestureMultiAngle,49,2344,5,8,5,1,1,1
GestureMultiAngle,49,2345,6,1,6,4,1,1
GestureMultiAngle,49,2346,6,2,6,4,1,2
GestureMultiAngle,49,2347,6,3,6,2,1,1
GestureMultiAngle,49,2348,6,4,6,1,1,2
GestureMultiAngle,49,2349,6,5,6,2,1,2
GestureMultiAngle,49,2350,6,6,6,3,1,1
GestureMultiAngle,49,2351,6,7,6,3,1,2
GestureMultiAngle,49,2352,6,8,6,1,1,1
GestureMultiAngle,50,2353,1,1,1,4,1,2
GestureMultiAngle,50,2354,1,2,1,1,1,1
GestureMultiAngle,50,2355,1,3,1,2,1,2
GestureMultiAngle,50,2356,1,4,1,2,1,1
GestureMultiAngle,50,2357,1,5,1,3,1,1
GestureMultiAngle,50,2358,1,6,1,3,1,2
GestureMultiAngle,50,2359,1,7,1,4,1,1
GestureMultiAngle,50,2360,1,8,1,1,1,2
GestureMultiAngle,50,2361,2,1,2,4,1,2
GestureMultiAngle,50,2362,2,2,2,1,1,1
GestureMultiAngle,50,2363,2,3,2,2,1,2
GestureMultiAngle,50,2364,2,4,2,2,1,1
GestureMultiAngle,50,2365,2,5,2,3,1,1
GestureMultiAngle,50,2366,2,6,2,3,1,2
GestureMultiAngle,50,2367,2,7,2,4,1,1
GestureMultiAngle,50,2368,2,8,2,1,1,2
GestureMultiAngle,50,2369,3,1,3,4,1,2
GestureMultiAngle,50,2370,3,2,3,1,1,1
GestureMultiAngle,50,2371,3,3,3,2,1,2
GestureMultiAngle,50,2372,3,4,3,2,1,1
GestureMultiAngle,50,2373,3,5,3,3,1,1
GestureMultiAngle,50,2374,3,6,3,3,1,2
GestureMultiAngle,50,2375,3,7,3,4,1,1
GestureMultiAngle,50,2376,3,8,3,1,1,2
GestureMultiAngle,50,2377,4,1,4,4,1,2
GestureMultiAngle,50,2378,4,2,4,1,1,1
GestureMultiAngle,50,2379,4,3,4,2,1,2
GestureMultiAngle,50,2380,4,4,4,2,1,1
GestureMultiAngle,50,2381,4,5,4,3,1,1
GestureMultiAngle,50,2382,4,6,4,3,1,2
GestureMultiAngle,50,2383,4,7,4,4,1,1
GestureMultiAngle,50,2384,4,8,4,1,1,2
GestureMultiAngle,50,2385,5,1,5,4,1,2
GestureMultiAngle,50,2386,5,2,5,1,1,1
GestureMultiAngle,50,2387,5,3,5,2,1,2
GestureMultiAngle,50,2388,5,4,5,2,1,1
GestureMultiAngle,50,2389,5,5,5,3,1,1
GestureMultiAngle,50,2390,5,6,5,3,1,2
GestureMultiAngle,50,2391,5,7,5,4,1,1
GestureMultiAngle,50,2392,5,8,5,1,1,2
GestureMultiAngle,50,2393,6,1,6,4,1,2
GestureMultiAngle,50,2394,6,2,6,1,1,1
GestureMultiAngle,50,2395,6,3,6,2,1,2
GestureMultiAngle,50,2396,6,4,6,2,1,1
GestureMultiAngle,50,2397,6,5,6,3,1,1
GestureMultiAngle,50,2398,6,6,6,3,1,2
GestureMultiAngle,50,2399,6,7,6,4,1,1
GestureMultiAngle,50,2400,6,8,6,1,1,2
GestureMultiAngle,51,2401,1,1,1,1,1,1
GestureMultiAngle,51,2402,1,2,1,1,1,2
GestureMultiAngle,51,2403,1,3,1,3,1,1
GestureMultiAngle,51,2404,1,4,1,2,1,2
GestureMultiAngle,51,2405,1,5,1,3,1,2
GestureMultiAngle,51,2406,1,6,1,4,1,1
GestureMultiAngle,51,2407,1,7,1,4,1,2
GestureMultiAngle,51,2408,1,8,1,2,1,1
GestureMultiAngle,51,2409,2,1,2,1,1,1
GestureMultiAngle,51,2410,2,2,2,1,1,2
GestureMultiAngle,51,2411,2,3,2,3,1,1
GestureMultiAngle,51,2412,2,4,2,2,1,2
GestureMultiAngle,51,2413,2,5,2,3,1,2
GestureMultiAngle,51,2414,2,6,2,4,1,1
GestureMultiAngle,51,2415,2,7,2,4,1,2
GestureMultiAngle,51,2416,2,8,2,2,1,1
GestureMultiAngle,51,2417,3,1,3,1,1,1
GestureMultiAngle,51,2418,3,2,3,1,1,2
GestureMultiAngle,51,2419,3,3,3,3,1,1
GestureMultiAngle,51,2420,3,4,3,2,1,2
GestureMultiAngle,51,2421,3,5,3,3,1,2
GestureMultiAngle,51,2422,3,6,3,4,1,1
GestureMultiAngle,51,2423,3,7,3,4,1,2
GestureMultiAngle,51,2424,3,8,3,2,1,1
GestureMultiAngle,51,2425,4,1,4,1,1,1
GestureMultiAngle,51,2426,4,2,4,1,1,2
GestureMultiAngle,51,2427,4,3,4,3,1,1
GestureMultiAngle,51,2428,4,4,4,2,1,2
GestureMultiAngle,51,2429,4,5,4,3,1,2
GestureMultiAngle,51,2430,4,6,4,4,1,1
GestureMultiAngle,51,2431,4,7,4,4,1,2
GestureMultiAngle,51,2432,4,8,4,2,1,1
GestureMultiAngle,51,2433,5,1,5,1,1,1
GestureMultiAngle,51,2434,5,2,5,1,1,2
GestureMultiAngle,51,2435,5,3,5,3,1,1
GestureMultiAngle,51,2436,5,4,5,2,1,2
GestureMultiAngle,51,2437,5,5,5,3,1,2
GestureMultiAngle,51,2438,5,6,5,4,1,1
GestureMultiAngle,51,2439,5,7,5,4,1,2
GestureMultiAngle,51,2440,5,8,5,2,1,1
GestureMultiAngle,51,2441,6,1,6,1,1,1
GestureMultiAngle,51,2442,6,2,6,1,1,2
GestureMultiAngle,51,2443,6,3,6,3,1,1
GestureMultiAngle,51,2444,6,4,6,2,1,2
GestureMultiAngle,51,2445,6,5,6,3,1,2
GestureMultiAngle,51,2446,6,6,6,4,1,1
GestureMultiAngle,51,2447,6,7,6,4,1,2
GestureMultiAngle,51,2448,6,8,6,2,1,1
GestureMultiAngle,52,2449,1,1,1,1,1,2
GestureMultiAngle,52,2450,1,2,1,2,1,1
GestureMultiAngle,52,2451,1,3,1,3,1,2
GestureMultiAngle,52,2452,1,4,1,3,1,1
GestureMultiAngle,52,2453,1,5,1,4,1,1
GestureMultiAngle,52,2454,1,6,1,4,1,2
GestureMultiAngle,52,2455,1,7,1,1,1,1
GestureMultiAngle,52,2456,1,8,1,2,1,2
GestureMultiAngle,52,2457,2,1,2,1,1,2
GestureMultiAngle,52,2458,2,2,2,2,1,1
GestureMultiAngle,52,2459,2,3,2,3,1,2
GestureMultiAngle,52,2460,2,4,2,3,1,1
GestureMultiAngle,52,2461,2,5,2,4,1,1
GestureMultiAngle,52,2462,2,6,2,4,1,2
GestureMultiAngle,52,2463,2,7,2,1,1,1
GestureMultiAngle,52,2464,2,8,2,2,1,2
GestureMultiAngle,52,2465,3,1,3,1,1,2
GestureMultiAngle,52,2466,3,2,3,2,1,1
GestureMultiAngle,52,2467,3,3,3,3,1,2
GestureMultiAngle,52,2468,3,4,3,3,1,1
GestureMultiAngle,52,2469,3,5,3,4,1,1
GestureMultiAngle,52,2470,3,6,3,4,1,2
GestureMultiAngle,52,2471,3,7,3,1,1,1
GestureMultiAngle,52,2472,3,8,3,2,1,2
GestureMultiAngle,52,2473,4,1,4,1,1,2
GestureMultiAngle,52,2474,4,2,4,2,1,1
GestureMultiAngle,52,2475,4,3,4,3,1,2
GestureMultiAngle,52,2476,4,4,4,3,1,1
GestureMultiAngle,52,2477,4,5,4,4,1,1
GestureMultiAngle,52,2478,4,6,4,4,1,2
GestureMultiAngle,52,2479,4,7,4,1,1,1
GestureMultiAngle,52,2480,4,8,4,2,1,2
GestureMultiAngle,52,2481,5,1,5,1,1,2
GestureMultiAngle,52,2482,5,2,5,2,1,1
GestureMultiAngle,52,2483,5,3,5,3,1,2
GestureMultiAngle,52,2484,5,4,5,3,1,1
GestureMultiAngle,52,2485,5,5,5,4,1,1
GestureMultiAngle,52,2486,5,6,5,4,1,2
GestureMultiAngle,52,2487,5,7,5,1,1,1
GestureMultiAngle,52,2488,5,8,5,2,1,2
GestureMultiAngle,52,2489,6,1,6,1,1,2
GestureMultiAngle,52,2490,6,2,6,2,1,1
GestureMultiAngle,52,2491,6,3,6,3,1,2
GestureMultiAngle,52,2492,6,4,6,3,1,1
GestureMultiAngle,52,2493,6,5,6,4,1,1
GestureMultiAngle,52,2494,6,6,6,4,1,2
GestureMultiAngle,52,2495,6,7,6,1,1,1
GestureMultiAngle,52,2496,6,8,6,2,1,2
GestureMultiAngle,53,2497,1,1,1,2,1,1
GestureMultiAngle,53,2498,1,2,1,2,1,2
GestureMultiAngle,53,2499,1,3,1,4,1,1
GestureMultiAngle,53,2500,1,4,1,3,1,2
GestureMultiAngle,53,2501,1,5,1,4,1,2
GestureMultiAngle,53,2502,1,6,1,1,1,1
GestureMultiAngle,53,2503,1,7,1,1,1,2
GestureMultiAngle,53,2504,1,8,1,3,1,1
GestureMultiAngle,53,2505,2,1,2,2,1,1
GestureMultiAngle,53,2506,2,2,2,2,1,2
GestureMultiAngle,53,2507,2,3,2,4,1,1
GestureMultiAngle,53,2508,2,4,2,3,1,2
GestureMultiAngle,53,2509,2,5,2,4,1,2
GestureMultiAngle,53,2510,2,6,2,1,1,1
GestureMultiAngle,53,2511,2,7,2,1,1,2
GestureMultiAngle,53,2512,2,8,2,3,1,1
GestureMultiAngle,53,2513,3,1,3,2,1,1
GestureMultiAngle,53,2514,3,2,3,2,1,2
GestureMultiAngle,53,2515,3,3,3,4,1,1
GestureMultiAngle,53,2516,3,4,3,3,1,2
GestureMultiAngle,53,2517,3,5,3,4,1,2
GestureMultiAngle,53,2518,3,6,3,1,1,1
GestureMultiAngle,53,2519,3,7,3,1,1,2
GestureMultiAngle,53,2520,3,8,3,3,1,1
GestureMultiAngle,53,2521,4,1,4,2,1,1
GestureMultiAngle,53,2522,4,2,4,2,1,2
GestureMultiAngle,53,2523,4,3,4,4,1,1
GestureMultiAngle,53,2524,4,4,4,3,1,2
GestureMultiAngle,53,2525,4,5,4,4,1,2
GestureMultiAngle,53,2526,4,6,4,1,1,1
GestureMultiAngle,53,2527,4,7,4,1,1,2
GestureMultiAngle,53,2528,4,8,4,3,1,1
GestureMultiAngle,53,2529,5,1,5,2,1,1
GestureMultiAngle,53,2530,5,2,5,2,1,2
GestureMultiAngle,53,2531,5,3,5,4,1,1
GestureMultiAngle,53,2532,5,4,5,3,1,2
GestureMultiAngle,53,2533,5,5,5,4,1,2
GestureMultiAngle,53,2534,5,6,5,1,1,1
GestureMultiAngle,53,2535,5,7,5,1,1,2
GestureMultiAngle,53,2536,5,8,5,3,1,1
GestureMultiAngle,53,2537,6,1,6,2,1,1
GestureMultiAngle,53,2538,6,2,6,2,1,2
GestureMultiAngle,53,2539,6,3,6,4,1,1
GestureMultiAngle,53,2540,6,4,6,3,1,2
GestureMultiAngle,53,2541,6,5,6,4,1,2
GestureMultiAngle,53,2542,6,6,6,1,1,1
GestureMultiAngle,53,2543,6,7,6,1,1,2
GestureMultiAngle,53,2544,6,8,6,3,1,1
GestureMultiAngle,54,2545,1,1,1,2,1,2
GestureMultiAngle,54,2546,1,2,1,3,1,1
GestureMultiAngle,54,2547,1,3,1,4,1,2
GestureMultiAngle,54,2548,1,4,1,4,1,1
GestureMultiAngle,54,2549,1,5,1,1,1,1
GestureMultiAngle,54,2550,1,6,1,1,1,2
GestureMultiAngle,54,2551,1,7,1,2,1,1
GestureMultiAngle,54,2552,1,8,1,3,1,2
GestureMultiAngle,54,2553,2,1,2,2,1,2
GestureMultiAngle,54,2554,2,2,2,3,1,1
GestureMultiAngle,54,2555,2,3,2,4,1,2
GestureMultiAngle,54,2556,2,4,2,4,1,1
GestureMultiAngle,54,2557,2,5,2,1,1,1
GestureMultiAngle,54,2558,2,6,2,1,1,2
GestureMultiAngle,54,2559,2,7,2,2,1,1
GestureMultiAngle,54,2560,2,8,2,3,1,2
GestureMultiAngle,54,2561,3,1,3,2,1,2
GestureMultiAngle,54,2562,3,2,3,3,1,1
GestureMultiAngle,54,2563,3,3,3,4,1,2
GestureMultiAngle,54,2564,3,4,3,4,1,1
GestureMultiAngle,54,2565,3,5,3,1,1,1
GestureMultiAngle,54,2566,3,6,3,1,1,2
GestureMultiAngle,54,2567,3,7,3,2,1,1
GestureMultiAngle,54,2568,3,8,3,3,1,2
GestureMultiAngle,54,2569,4,1,4,2,1,2
GestureMultiAngle,54,2570,4,2,4,3,1,1
GestureMultiAngle,54,2571,4,3,4,4,1,2
GestureMultiAngle,54,2572,4,4,4,4,1,1
GestureMultiAngle,54,2573,4,5,4,1,1,1
GestureMultiAngle,54,2574,4,6,4,1,1,2
GestureMultiAngle,54,2575,4,7,4,2,1,1
GestureMultiAngle,54,2576,4,8,4,3,1,2
GestureMultiAngle,54,2577,5,1,5,2,1,2
GestureMultiAngle,54,2578,5,2,5,3,1,1
GestureMultiAngle,54,2579,5,3,5,4,1,2
GestureMultiAngle,54,2580,5,4,5,4,1,1
GestureMultiAngle,54,2581,5,5,5,1,1,1
GestureMultiAngle,54,2582,5,6,5,1,1,2
GestureMultiAngle,54,2583,5,7,5,2,1,1
GestureMultiAngle,54,2584,5,8,5,3,1,2
GestureMultiAngle,54,2585,6,1,6,2,1,2
GestureMultiAngle,54,2586,6,2,6,3,1,1
GestureMultiAngle,54,2587,6,3,6,4,1,2
GestureMultiAngle,54,2588,6,4,6,4,1,1
GestureMultiAngle,54,2589,6,5,6,1,1,1
GestureMultiAngle,54,2590,6,6,6,1,1,2
GestureMultiAngle,54,2591,6,7,6,2,1,1
GestureMultiAngle,54,2592,6,8,6,3,1,2
GestureMultiAngle,55,2593,1,1,1,3,1,1
GestureMultiAngle,55,2594,1,2,1,3,1,2
GestureMultiAngle,55,2595,1,3,1,1,1,1
GestureMultiAngle,55,2596,1,4,1,4,1,2
GestureMultiAngle,55,2597,1,5,1,1,1,2
GestureMultiAngle,55,2598,1,6,1,2,1,1
GestureMultiAngle,55,2599,1,7,1,2,1,2
GestureMultiAngle,55,2600,1,8,1,4,1,1
GestureMultiAngle,55,2601,2,1,2,3,1,1
GestureMultiAngle,55,2602,2,2,2,3,1,2
GestureMultiAngle,55,2603,2,3,2,1,1,1
GestureMultiAngle,55,2604,2,4,2,4,1,2
GestureMultiAngle,55,2605,2,5,2,1,1,2
GestureMultiAngle,55,2606,2,6,2,2,1,1
GestureMultiAngle,55,2607,2,7,2,2,1,2
GestureMultiAngle,55,2608,2,8,2,4,1,1
GestureMultiAngle,55,2609,3,1,3,3,1,1
GestureMultiAngle,55,2610,3,2,3,3,1,2
GestureMultiAngle,55,2611,3,3,3,1,1,1
GestureMultiAngle,55,2612,3,4,3,4,1,2
GestureMultiAngle,55,2613,3,5,3,1,1,2
